"post_url","date","tags","type","misc","misc"
"http://noonesaidlifewasfair.tumblr.com/post/134768229087/ill-pick-you-up-in-the-alley","2015-12-08 03:42:35 GMT","[u'ACOA', u'adult children of alcoholics', u'aa', u'Alcoholics Anonymous', u'Alanon', u'alateen', u'coa', u'children of alcoholics', u'addiction', u'recovery', u'quotes', u'book quotes', u'short story', u'short stories', u'noonesaidlifewasfair', u'no one said life was fair', u'mary kate decraene', u'alcoholic mother', u'alcoholic father', u'alcoholic parents', u'alcoholism', u'alcoholic', u'alcoholics', u'currently reading', u'christmas', u'christmas story']","text","I’ll Pick You Up in the Alley","<p>It
was Christmas Eve, 1965—my parent’s first Christmas together as newlyweds.
Mom’s brother Pete and his wife, Lucy, purchased a new home in Oak Lawn,
Illinois, a southwestern suburb of Chicago. Their home was beautifully
decorated for the holiday, and was immaculate—not a thing was out of place. They
invited the entire Sheedy clan over to celebrate including all nine of their
nieces and nephews, who were under the age of twelve. Mom’s sister Lois invited
her boyfriend, Bob, aka the Polish Cowboy, to meet the family for the first
time. </p><p>At
the height of the party, the children ran amok through the house. During their
mayhem, they accidentally broke Pete and Lucy’s new laundry chute. Exactly how
the laundry chute broke and who was responsible, remains a mystery to this day.
The men, including Grandpa Sheedy, congregated in the basement and were happily
getting drunk. Nana Sheedy and the other women sought refuge from all the
commotion in the kitchen. My parents were both drunk and having one of their
world-renowned screaming matches in the recreation room. Mom wanted to stay at
the party with her family, and Dad wanted to leave. <i>Ah, the joy of the
holidays.</i> Dad demanded Mom get her coat and shoes on, and, as he exited the
room, shouted, “I’ll pick you up in the alley.”</p><p>What
Dad failed to realize during his drunken tirade was they were in the suburbs,
and there were no alleys. Stubborn as he was, however, Dad did not let that
stop him. He got into his car, revved his engine loudly, and gunned it. He
created his own alley by tearing down whatever obstacles stood in his way—including
fences, manicured lawns, and sod. The pristine white snow turned to mud as his
spinning wheels flung dirt clods of grass high up into the air. </p><p>Dad’s
car came to a grinding halt as it got stuck in the mud behind the neighbor’s
house. My parent’s private fight suddenly became very public as Dad kicked
opened the car door, stumbled out, and exchanged a plethora of un-pleasantries with
the neighbors. Right in the middle of Dad’s rant, his foot got sucked into the
mud like quicksand and knocked him off his feet. </p><p>Realizing
he was unable to extricate his car out of the mud alone, Dad got up and marched
toward Pete and Lucy’s house for help. Unfortunately, all the cookie cutter houses
in their neighborhood looked exactly the same. The only way Dad could tell them
apart was by the address. Covered in mud from head to toe, he stomped up Pete
and Lucy’s front steps, flung open the door, and traipsed across the brand-new
living room carpet leaving a trail of muddy footprints behind him.</p><p>“My
car is stuck in the alley. Can someone help me push it out?” Dad asked then meandered
back to his car. </p><p>Stunned
party goers, in awe over the spectacle they witnessed, asked in unison, “What
alley?”</p><p>Everyone
at the party went running to the back window to see what happened. Lois’s
boyfriend, Bob, tried to distract the children by doing magic tricks and
telling jokes. Mom, sensing Dad was about to explode, was determined to go
outside and defuse him. She fought her way through the crowd and headed toward
the back door. Her sister Peggy stopped her before she went outside.</p><p>“You
can’t go out there like that, Pat. It’s winter. You’ll catch a death of cold.
Here, wear my shoes.” Peggy took off her flats and offered them to Mom. As Mom
fumbled to put on her sister’s shoes, the argument outside came to a boil.</p><p>Uncle
John is one of the few people who can reason with Dad when he is drunk. He and
Dad are very close. They have known each other ever since they were kids and
played baseball together. Curious to find out what Dad was ranting about, John
followed him outside. “Are you crazy, Ronnie?” John screamed as he witnessed firsthand
the carnage that was once the neighbor’s backyard. </p><p>Dad
turned to confront John and fell face first into the mud.</p><p>Much
to Dad’s chagrin, the police arrived on the scene right on cue. Peggy sent her
husband, Frank, out to stop Dad before he did something he regretted. Mom
attempted to slip out the back door with Frank, but her family urged her to
stay inside and let the police handle matters. </p><p>As
Dad tells it, “There I was, crawling through the mud, when I happened upon a
pair of well-polished, patent leather shoes. I looked up and saw an angry Oak
Lawn police officer glaring down at me.”</p><p>Dad
crawled between the police officer’s legs and made a break for it. The officer
turned around, grabbed Dad by the scruff of the neck, and pulled him back up to
his feet. Dad steadied his footing and took a rounding swing at the officer.
Not the soundest judgment, for it landed him and Frank in a heap of trouble. </p><p>“Ronnie,
don’t!” Frank pleaded, as he stepped in between Dad and the police officer. </p><p>Dad
missed the police officer and hit Frank instead, right in the kisser then
swirled to the ground. John pleaded with the officer to let his brothers-in-laws
go, but he soon realized it was futile. Dad and Frank were arrested, charged
with disturbing the peace, and spent the night in jail. </p><p>My
parents had no money for bail. Luckily, Pete and Lucy came to the rescue and
bailed Dad out of jail the next morning, so he could spend the rest of the
holiday with his blushing, hung-over bride.</p><p>Two
weeks later, Dad and Frank were scheduled to appear in court. Still bruised
from the experience, Frank explained to the judge he was merely trying to
prevent his brother-in-law from hitting the police officer. The police officer
corroborated his story. The judge dismissed the charges against Frank and let
him go. Dad, however, never showed up for court. The charges against him were
dropped, and he got off scot-free.</p>"
"http://free-to-be-v.tumblr.com/post/134739581354","2015-12-07 19:19:00 GMT","[u'recovery', u'sobriety', u'aa', u'alcoholics anonymous', u'sober mom']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://36.media.tumblr.com/8e8af5aedc8f4c862a912a76fb339fbd/tumblr_nz05noLLgB1uhyrq0o1_400.jpg', u'width': 276, u'height': 183}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/8e8af5aedc8f4c862a912a76fb339fbd/tumblr_nz05noLLgB1uhyrq0o1_400.jpg', u'width': 276, u'height': 183}, {u'url': u'http://40.media.tumblr.com/8e8af5aedc8f4c862a912a76fb339fbd/tumblr_nz05noLLgB1uhyrq0o1_250.jpg', u'width': 250, u'height': 166}, {u'url': u'http://41.media.tumblr.com/8e8af5aedc8f4c862a912a76fb339fbd/tumblr_nz05noLLgB1uhyrq0o1_100.jpg', u'width': 100, u'height': 66}, {u'url': u'http://41.media.tumblr.com/8e8af5aedc8f4c862a912a76fb339fbd/tumblr_nz05noLLgB1uhyrq0o1_75sq.jpg', u'width': 75, u'height': 75}]}]",""
"http://powerhouserecovery.tumblr.com/post/134735261601/real-sobriety","2015-12-07 17:53:40 GMT","[u'SoundCloud', u'music', u'Real Sobriety', u'Alcoholics Anonymous', u'A.A.', u'Addiction', u'God']","audio","<p>(<a href=""https://soundcloud.com/user-744520787/the-god-thing?utm_source=soundcloud&amp;utm_campaign=share&amp;utm_medium=tumblr"" target=""_blank"">Real Sobriety</a>) </p>","0"
"http://lmaoptsd.tumblr.com/post/134720256243/during-last-nights-meeting","2015-12-07 11:42:33 GMT","[u'alcoholic', u'alcoholics anonymous', u'alcoholism', u'recovery', u'mental illness', u'mental health', u'break through']","text","During last nights meeting.","<p>I had several realizations about my alcoholism, about my past and about my search for a higher power as I define it.</p>

<p>I need to flesh the thoughts out further and will write more later. I have a half day of work followed by both a Therapy session and follow up with my psychiatrist, the initial follow up to the addition of the latest meds.</p>"
"http://testingmysobriety.tumblr.com/post/134599561048/trying-to-not-be-insulted","2015-12-05 18:02:24 GMT","[u'sobriety', u'starting over', u'change', u'Alcoholics Anonymous']","text","Trying to Not be Insulted","<p>Why is it that everyone is asking me if I have a job where I am moving&hellip;OR a place to stay?  Why in the world would I MOVE to another town with no job and no place to stay?? </p>"
"http://cleangreetings.tumblr.com/post/134597978599/20-off-use-code-clean20off-at-checkout","2015-12-05 17:32:17 GMT","[u'cleangreetings', u'aa', u'na', u'alcoholics anonymous', u'narcotics anonymous', u'recovery', u'sober living', u'tough love', u'etsydeals', u'etsyshop']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_1280.jpg', u'width': 850, u'height': 598}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_1280.jpg', u'width': 850, u'height': 598}, {u'url': u'http://41.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_500.jpg', u'width': 500, u'height': 352}, {u'url': u'http://41.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_400.jpg', u'width': 400, u'height': 281}, {u'url': u'http://40.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_250.jpg', u'width': 250, u'height': 176}, {u'url': u'http://40.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_100.jpg', u'width': 100, u'height': 70}, {u'url': u'http://40.media.tumblr.com/9dd28d1b222a0bdc6a74431741edaa57/tumblr_nywbduM3JO1um9ddxo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>20% off! Use code Clean20off at checkout <a href=""https://www.etsy.com/shop/CleanGreetings"" target=""_blank"">https://www.etsy.com/shop/CleanGreetings</a></p>"
"http://bsober.tumblr.com/post/134593251238/daily-recovery-readings-december-5","2015-12-05 16:00:17 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily recovery Readings-December 5","<blockquote><p>Daily recovery Readings-December 5</p>
<p>Daily Reflections</p>
<p>A NEW STATE OF CONSCIOUSNESS</p>
<p>He has been granted a gift which amounts to a new state of consciousness and being.<br/>
TWELVE STEPS AND TWELVE TRADITIONS, p 107</p>
<p>Many of us in A.A. puzzle over what is a spiritual awakening. I tended to look for a<br/>
miracle, something dramatic and earth shattering. But what usually happens is that a<br/>sense of well-being, a…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-december-5-2/"" target=""_blank"">View On WordPress</a></p>"
"http://lmaoptsd.tumblr.com/post/134567325443/my-sponsor-has-made-a-suggestion","2015-12-05 04:09:46 GMT","[u'alcoholism', u'mental health', u'mental illness', u'alcoholics anonymous', u'90 in 90', u'falling off the wagon', u'drinking']","text","My Sponsor has made a suggestion.","<p>When my sponsor agreed to be so, at the end of the meeting he said we would get together within the week to discuss everything, I guess I would tell him my story. He said to check in with him each night via text. I did pretty good on that until the last 2 days. I just didn’t. I forgot or i don’t know.</p><p>He texted me this evening with the suggestion that I do a 90 in 90. 90 meetings in 90 days. It is something i heard about since I’ve been in the rooms and it just did not sound appealing.I did not want to do it. </p><p>I think more so, I am afraid. I am afraid to fail at it. It sounds hard. I’ve already fallen off the wagon and if I am to speak honestly, and where if not in an anonymous blog, I’m going to fall off tonight. I have no will power in me to not drink tonight. I don’t want to call my sponsor, I don’t want to talk to my partner or any of my friends, I just want to have a drink. Like a responsible adult, which I can not do. </p><p>So I’ll have one last hurrah before I start my earnest attempt at a 90 in 90.</p><p>Here’s to life.</p><p>And starting over.</p>"
"http://cleangreetings.tumblr.com/post/134546367524/holiday-sale-20-off-everything-use-code","2015-12-04 21:20:44 GMT","[u'recovery', u'sobriety', u'alcoholics anonymous', u'etsyshop', u'aa', u'narcotics anonymous', u'na', u'sober', u'soberliving', u'soberlife']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_1280.png', u'width': 1280, u'height': 1280}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_1280.png', u'width': 1280, u'height': 1280}, {u'url': u'http://41.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_500.png', u'width': 500, u'height': 500}, {u'url': u'http://41.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_400.png', u'width': 400, u'height': 400}, {u'url': u'http://40.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_250.png', u'width': 250, u'height': 250}, {u'url': u'http://41.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_100.png', u'width': 100, u'height': 100}, {u'url': u'http://36.media.tumblr.com/44adf998840661ca87744749696be55d/tumblr_nyuramcu5N1um9ddxo1_75sq.png', u'width': 75, u'height': 75}]}]","<p>Holiday Sale! 20% off EVERYTHING! Use code Clean20Off at checkout <a href=""https://www.etsy.com/shop/CleanGreetings"" target=""_blank"">https://www.etsy.com/shop/CleanGreetings</a></p>"
"http://cleangreetings.tumblr.com/post/134526126779/i-know-its-the-start-of-a-great-busy-holiday","2015-12-04 14:01:39 GMT","[u'etsy', u'etsyshop', u'gift ideas', u'recovery', u'alcoholics anonymous', u'narcotics anonymous', u'sober', u'sobriety', u'soberliving', u'soberlife', u'aa', u'na', u'cleangreetings']","photo","[{u'caption': u'', u'exif': {u'Aperture': u'f/2.2', u'FocalLength': u'4mm', u'Camera': u' iPhone 6', u'ISO': 50, u'Exposure': u'1/30th'}, u'original_size': {u'url': u'http://36.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_1280.jpg', u'width': 1280, u'height': 1537}, u'alt_sizes': [{u'url': u'http://36.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_1280.jpg', u'width': 1280, u'height': 1537}, {u'url': u'http://40.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_500.jpg', u'width': 500, u'height': 600}, {u'url': u'http://41.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_400.jpg', u'width': 400, u'height': 480}, {u'url': u'http://40.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_250.jpg', u'width': 250, u'height': 300}, {u'url': u'http://36.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_100.jpg', u'width': 100, u'height': 120}, {u'url': u'http://41.media.tumblr.com/7d82e868f90dceb070aa2e1fd7c55ce5/tumblr_nysfmmmyIf1um9ddxo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>I know it’s the start of a great &amp; busy holiday season when my desk looks like this! </p>"
"http://bsober.tumblr.com/post/134522414738/daily-recovery-readings-december-4","2015-12-04 12:06:50 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-December 4","<blockquote><p>Daily Recovery Readings-December 4</p>
<p>Daily Reflections</p>
<p>INTO ACTION</p>
<p>A.A. is more than a set of principles; it is a society of<br/>
alcoholics in action. We must carry the message, else we<br/>
ourselves can wither and those who haven’t been given the<br/>
truth may die.<br/>
AS BILL SEES IT, p. 13</p>
<p>I desperately wanted to live, but if I was to succeed, I<br/>
had to become active in our God-given program. I joined<br/>what became…</p></blockquote><p><a href=""http://bsober.org/2564-2/"" target=""_blank"">View On WordPress</a></p>"
"http://soberslothling.tumblr.com/post/134503614309/sick","2015-12-04 03:29:33 GMT","[u'aa', u'alcoholic', u'alcoholics anonymous']","text","sick!","<p>the last few days have been ok, not the best because i am sick and i am laying low and trying to get better. i am moved into my new place and really excited about everything! its super nice to have a fresh start! i am two months sober! so crazy!!! feels good! </p>"
"http://alalanon.tumblr.com/post/134480189490/last-night-i-was-leaving-to-go-get-keys-from-my","2015-12-03 20:25:59 GMT","[u'al anon', u'aa', u'alcoholics anonymous', u'recovering']","text","","<p>Last night I was leaving to go get keys from my aunt, because I’m house sitting this weekend. My mom pulled up just as I was leaving, and I waited to tell her where I was going. She leaned down, grabbed my head, and tried to kiss me. She reeked of alcohol. </p><p>When I came back later that night, she was passed out on the couch. I tried to wake her up. She groaned and rolled into the blanket. I kept shaking her, asking her to wake up. She started saying numbers. “10, 20, 700, 800. No!” I asked her what she was saying. She repeated the numbers and swatted at me. I pulled the blanket off of her and told her to go to bed. She asked why everything was so bright, and I told her it was the lights on the Christmas tree. She started telling me that we shouldn’t have a Christmas tree, because we’re supposed to be in Mexico until tomorrow (no idea). I made her get up and go upstairs, and she started yelling at me about how she’s so mad because we weren’t supposed to leave Mexico yet. She walked around going on and on about it, yelling at me and telling me I don’t understand, so I finally called her out on being drunk. She said she hadn’t had anything to drink, and when I said I could smell it on her breath, she started yelling at me about Mexico again. </p><p>I closed the door to my room, frustrated. Frustrated and angry and annoyed and heartbroken. </p><p>We had just spent five days in Puerto Rico together; she was sober for the first three. It was so wonderful, to have a mother I could talk to and have fun with. I wasn’t ashamed to be in public with her. She was nice to me, and she made sense. I saw a mother I never thought I had, honestly. When she got drunk on the fourth night I realized that this mom – the sloppy, volatile, loud, argumentative mom – was actually drunk mom. I realized, suddenly, that I had thought drunk mom was just Mom for my whole life. At age twenty, I was seeing my real mom for the first time. </p><p>And that made me so, so angry. I have never gotten to know my mother. That’s heartbreaking. I felt orphaned. I felt cheated. I was (and am) so so sad at not knowing my mother. </p><p>And to come home last night and see her wasted like that… </p><p>Anyway this morning I got a little crazy. I looked in her hiding place where she keeps her alcohol, and I found a 1.5 liter bottle of wine, three quarters empty. I then dug through the garbage and found the receipt from the store last night. She had bought that bottle of wine at 5:56 pm, just minutes before I saw her as I was getting ready to leave. When I came home at 8:45, she was passed out drunk. On a Wednesday. </p><p>I know my garbage-hunting was kind of crazy behavior, but how else are you supposed to deal with a crazy person? How can I stay calm and sane when I come home to two alcoholics every night? How am I supposed to do finals next week when my study space is constantly being invaded my two stumbling, harassing assholes? </p><p>I’m glad I get to stay at my aunt’s this weekend. Her dog, Pippa, has been cuddling and comforting me. And I get to see D. tomorrow, which should make all of this so much better. He always cheers me up and calms me down. </p><p>I don’t really want to tell him about the garbage-digging thing though. I feel like he’ll get mad or weirded out. Actually that’s not true. I know he would just say that I shouldn’t do that, because it’s unhealthy for me, but I don’t want to hear that. I should really be honest though. If I can’t admit to the person I love the kinds of things that I do, who can I admit them to? Any y’know, admitting your problems is the first step to fixing them. I really, really want to fix them. I want to be normal. I want to be happy. Someday I want to have a functional loving family, with children who feel safe in their home. </p><p>In my wildest dreams, my kids would even get to know their grandparents. But right now, if my parents won’t change, there’s no way that can happen. </p>"
